Season,TeamName,ConfAbbrev,RegionW,RegionX
2007,Notre Dame,big_east,East,South
2007,Oakland,mid_cont,East,South
2007,Ohio,mac,East,South
2007,Ohio St,big_ten,East,South
2007,Oklahoma,big_twelve,East,South
2007,Oklahoma St,big_twelve,East,South
2007,Old Dominion,caa,East,South
2007,Oral Roberts,mid_cont,East,South
2007,Oregon,pac_ten,East,South
2007,Oregon St,pac_ten,East,South
2007,Pacific,big_west,East,South
2007,Penn,ivy,East,South
2007,Penn St,big_ten,East,South
2007,Pepperdine,wcc,East,South
2007,Pittsburgh,big_east,East,South
2007,Portland,wcc,East,South
2007,Portland St,big_sky,East,South
2007,Prairie View,swac,East,South
2007,Princeton,ivy,East,South
2007,Providence,big_east,East,South
2007,Purdue,big_ten,East,South
2007,Quinnipiac,nec,East,South
2007,Radford,big_south,East,South
2007,Rhode Island,a_ten,East,South
2007,Rice,cusa,East,South
2007,Richmond,a_ten,East,South
2007,Rider,maac,East,South
2007,Robert Morris,nec,East,South
2007,Rutgers,big_east,East,South
2007,S Carolina St,meac,East,South
2007,S Dakota St,ind,East,South
2007,S Illinois,mvc,East,South
2007,Sacred Heart,nec,East,South
2007,Sam Houston St,southland,East,South
2007,Samford,ovc,East,South
2007,San Diego,wcc,East,South
2007,San Diego St,mwc,East,South
2007,San Francisco,wcc,East,South
2007,San Jose St,wac,East,South
2007,UC Santa Barbara,big_west,East,South
2007,Santa Clara,wcc,East,South
2007,Savannah St,ind,East,South
2007,SE Louisiana,southland,East,South
2007,SE Missouri St,ovc,East,South
2007,Seton Hall,big_east,East,South
2007,SF Austin,southland,East,South
2007,Siena,maac,East,South
2007,SMU,cusa,East,South
2007,South Alabama,sun_belt,East,South
2007,South Carolina,sec,East,South
2007,South Florida,big_east,East,South
2007,Southern Miss,cusa,East,South
2007,Southern Univ,swac,East,South
2007,Southern Utah,mid_cont,East,South
2007,St Bonaventure,a_ten,East,South
2007,St Francis NY,nec,East,South
2007,St Francis PA,nec,East,South
2007,St John's,big_east,East,South
2007,St Joseph's PA,a_ten,East,South
2007,St Louis,a_ten,East,South
2007,St Mary's CA,wcc,East,South
2007,St Peter's,maac,East,South
2007,Stanford,pac_ten,East,South
2007,Stetson,a_sun,East,South
2007,Stony Brook,aec,East,South
2007,Syracuse,big_east,East,South
2007,TAM C. Christi,southland,East,South
2007,TCU,mwc,East,South
2007,Temple,a_ten,East,South
2007,Tennessee,sec,East,South
2007,Tennessee St,ovc,East,South
2007,Tennessee Tech,ovc,East,South
2007,Texas,big_twelve,East,South
2007,Texas A&M,big_twelve,East,South
2007,Texas St,southland,East,South
2007,Texas Tech,big_twelve,East,South
2007,TN Martin,ovc,East,South
2007,Toledo,mac,East,South
2007,Towson,caa,East,South
2007,Troy,sun_belt,East,South
2007,Tulane,cusa,East,South
2007,Tulsa,cusa,East,South
2007,UTRGV,ind,East,South
2007,TX Southern,swac,East,South
2007,UAB,cusa,East,South
2007,UC Davis,ind,East,South
2007,UC Irvine,big_west,East,South
2007,UC Riverside,big_west,East,South
2007,UCF,cusa,East,South
2007,UCLA,pac_ten,East,South
2007,Louisiana,sun_belt,East,South
2007,ULM,sun_belt,East,South
2007,UMBC,aec,East,South
2007,UNC Asheville,big_south,East,South
2007,UNC Greensboro,southern,East,South
2007,UNC Wilmington,caa,East,South
2007,UNLV,mwc,East,South
2007,USC,pac_ten,East,South
2007,UT Arlington,southland,East,South
2007,UT San Antonio,southland,East,South
2007,Utah,mwc,East,South
2007,Utah St,wac,East,South
2007,Utah Valley,ind,East,South
2007,UTEP,cusa,East,South
2007,VCU,caa,East,South
2007,Valparaiso,mid_cont,East,South
2007,Vanderbilt,sec,East,South
2007,Vermont,aec,East,South
2007,Villanova,big_east,East,South
2007,Virginia,acc,East,South
2007,Virginia Tech,acc,East,South
2007,VMI,big_south,East,South
2007,W Carolina,southern,East,South
2007,W Illinois,mid_cont,East,South
2007,WKU,sun_belt,East,South
2007,W Michigan,mac,East,South
2007,W Salem St,ind,East,South
2007,Wagner,nec,East,South
2007,Wake Forest,acc,East,South
2007,Washington,pac_ten,East,South
2007,Washington St,pac_ten,East,South
2007,Weber St,big_sky,East,South
2007,West Virginia,big_east,East,South
2007,WI Green Bay,horizon,East,South
2007,WI Milwaukee,horizon,East,South
2007,Wichita St,mvc,East,South
2007,William & Mary,caa,East,South
2007,Winthrop,big_south,East,South
2007,Wisconsin,big_ten,East,South
2007,Wofford,southern,East,South
2007,Wright St,horizon,East,South
2007,Wyoming,mwc,East,South
2007,Xavier,a_ten,East,South
2007,Yale,ivy,East,South
2007,Youngstown St,horizon,East,South
2008,Air Force,mwc,East,Midwest
2008,Akron,mac,East,Midwest
2008,Alabama,sec,East,Midwest
2008,Alabama A&M,swac,East,Midwest
2008,Alabama St,swac,East,Midwest
2008,SUNY Albany,aec,East,Midwest
2008,Alcorn St,swac,East,Midwest
2008,American Univ,patriot,East,Midwest
2008,Appalachian St,southern,East,Midwest
2008,Arizona,pac_ten,East,Midwest
2008,Arizona St,pac_ten,East,Midwest
2008,Ark Little Rock,sun_belt,East,Midwest
2008,Ark Pine Bluff,swac,East,Midwest
2008,Arkansas,sec,East,Midwest
2008,Arkansas St,sun_belt,East,Midwest
2008,Army,patriot,East,Midwest
2008,Auburn,sec,East,Midwest
2008,Austin Peay,ovc,East,Midwest
2008,Ball St,mac,East,Midwest
2008,Baylor,big_twelve,East,Midwest
2008,Belmont,a_sun,East,Midwest
2008,Bethune-Cookman,meac,East,Midwest
2008,Binghamton,aec,East,Midwest
2008,Boise St,wac,East,Midwest
2008,Boston College,acc,East,Midwest
2008,Boston Univ,aec,East,Midwest
2008,Bowling Green,mac,East,Midwest
2008,Bradley,mvc,East,Midwest
2008,Brown,ivy,East,Midwest
2008,Bucknell,patriot,East,Midwest
2008,Buffalo,mac,East,Midwest
2008,Butler,horizon,East,Midwest
2008,BYU,mwc,East,Midwest
2008,C Michigan,mac,East,Midwest
2008,Cal Poly,big_west,East,Midwest
2008,California,pac_ten,East,Midwest
2008,Campbell,a_sun,East,Midwest
2008,Canisius,maac,East,Midwest
2008,Cent Arkansas,southland,East,Midwest
2008,Centenary,summit,East,Midwest
2008,Central Conn,nec,East,Midwest
2008,Charleston So,big_south,East,Midwest
2008,Charlotte,a_ten,East,Midwest
2008,Chattanooga,southern,East,Midwest
2008,Chicago St,ind,East,Midwest
2008,Cincinnati,big_east,East,Midwest
2008,Citadel,southern,East,Midwest
2008,Clemson,acc,East,Midwest
2008,Cleveland St,horizon,East,Midwest
2008,Coastal Car,big_south,East,Midwest
2008,Col Charleston,southern,East,Midwest
2008,Colgate,patriot,East,Midwest
2008,Colorado,big_twelve,East,Midwest
2008,Colorado St,mwc,East,Midwest
2008,Columbia,ivy,East,Midwest
2008,Connecticut,big_east,East,Midwest
2008,Coppin St,meac,East,Midwest
2008,Cornell,ivy,East,Midwest
2008,Creighton,mvc,East,Midwest
2008,CS Bakersfield,ind,East,Midwest
2008,CS Fullerton,big_west,East,Midwest
2008,CS Northridge,big_west,East,Midwest
2008,CS Sacramento,big_sky,East,Midwest
2008,Dartmouth,ivy,East,Midwest
2008,Davidson,southern,East,Midwest
2008,Dayton,a_ten,East,Midwest
2008,Delaware,caa,East,Midwest
2008,Delaware St,meac,East,Midwest
2008,Denver,sun_belt,East,Midwest
2008,DePaul,big_east,East,Midwest
2008,Detroit,horizon,East,Midwest
2008,Drake,mvc,East,Midwest
2008,Drexel,caa,East,Midwest
2008,Duke,acc,East,Midwest
2008,Duquesne,a_ten,East,Midwest
2008,E Illinois,ovc,East,Midwest
2008,E Kentucky,ovc,East,Midwest
2008,E Michigan,mac,East,Midwest
2008,E Washington,big_sky,East,Midwest
2008,East Carolina,cusa,East,Midwest
2008,Elon,southern,East,Midwest
2008,ETSU,a_sun,East,Midwest
2008,Evansville,mvc,East,Midwest
2008,F Dickinson,nec,East,Midwest
2008,Fairfield,maac,East,Midwest
2008,FL Atlantic,sun_belt,East,Midwest
2008,FGCU,a_sun,East,Midwest
2008,Florida,sec,East,Midwest
2008,Florida A&M,meac,East,Midwest
2008,Florida Intl,sun_belt,East,Midwest
2008,Florida St,acc,East,Midwest
2008,Fordham,a_ten,East,Midwest
2008,Fresno St,wac,East,Midwest
2008,Furman,southern,East,Midwest
2008,G Washington,a_ten,East,Midwest
2008,Ga Southern,southern,East,Midwest
2008,Gardner Webb,a_sun,East,Midwest
2008,George Mason,caa,East,Midwest
2008,Georgetown,big_east,East,Midwest
2008,Georgia,sec,East,Midwest
2008,Georgia St,caa,East,Midwest
2008,Georgia Tech,acc,East,Midwest
2008,Gonzaga,wcc,East,Midwest
2008,Grambling,swac,East,Midwest
2008,Hampton,meac,East,Midwest
2008,Hartford,aec,East,Midwest
2008,Harvard,ivy,East,Midwest
2008,Hawaii,wac,East,Midwest
2008,High Point,big_south,East,Midwest
2008,Hofstra,caa,East,Midwest
2008,Holy Cross,patriot,East,Midwest
2008,Houston,cusa,East,Midwest
2008,Houston Chr,ind,East,Midwest
2008,Howard,meac,East,Midwest
2008,Idaho,wac,East,Midwest
2008,Idaho St,big_sky,East,Midwest
2008,IL Chicago,horizon,East,Midwest
2008,Illinois,big_ten,East,Midwest
2008,Illinois St,mvc,East,Midwest
2008,Indiana,big_ten,East,Midwest
2008,Indiana St,mvc,East,Midwest
2008,Iona,maac,East,Midwest
2008,Iowa,big_ten,East,Midwest
2008,Iowa St,big_twelve,East,Midwest
2008,PFW,summit,East,Midwest
2008,IUPUI,summit,East,Midwest
2008,Jackson St,swac,East,Midwest
2008,Jacksonville,a_sun,East,Midwest
2008,Jacksonville St,ovc,East,Midwest
2008,James Madison,caa,East,Midwest
2008,Kansas,big_twelve,East,Midwest
2008,Kansas St,big_twelve,East,Midwest
2008,Kennesaw,a_sun,East,Midwest
2008,Kent,mac,East,Midwest
2008,Kentucky,sec,East,Midwest
2008,La Salle,a_ten,East,Midwest
2008,Lafayette,patriot,East,Midwest
2008,Lamar,southland,East,Midwest
2008,Lehigh,patriot,East,Midwest
2008,Liberty,big_south,East,Midwest
2008,Lipscomb,a_sun,East,Midwest
2008,Long Beach St,big_west,East,Midwest
2008,LIU Brooklyn,nec,East,Midwest
2008,Longwood,ind,East,Midwest
2008,Louisiana Tech,wac,East,Midwest
2008,Louisville,big_east,East,Midwest
2008,Loy Marymount,wcc,East,Midwest
2008,Loyola MD,maac,East,Midwest
2008,Loyola-Chicago,horizon,East,Midwest
2008,LSU,sec,East,Midwest
2008,Maine,aec,East,Midwest
2008,Manhattan,maac,East,Midwest
2008,Marist,maac,East,Midwest
2008,Marquette,big_east,East,Midwest
2008,Marshall,cusa,East,Midwest
2008,Maryland,acc,East,Midwest
2008,Massachusetts,a_ten,East,Midwest
2008,McNeese St,southland,East,Midwest
2008,MD E Shore,meac,East,Midwest
2008,Memphis,cusa,East,Midwest
2008,Mercer,a_sun,East,Midwest
2008,Miami FL,acc,East,Midwest
2008,Miami OH,mac,East,Midwest
2008,Michigan,big_ten,East,Midwest
2008,Michigan St,big_ten,East,Midwest
2008,Minnesota,big_ten,East,Midwest
2008,Mississippi,sec,East,Midwest
2008,Mississippi St,sec,East,Midwest
2008,Missouri,big_twelve,East,Midwest
2008,Missouri KC,summit,East,Midwest
2008,Missouri St,mvc,East,Midwest
2008,Monmouth NJ,nec,East,Midwest
2008,Montana,big_sky,East,Midwest
2008,Montana St,big_sky,East,Midwest
2008,Morehead St,ovc,East,Midwest
2008,Morgan St,meac,East,Midwest
2008,MS Valley St,swac,East,Midwest
2008,Mt St Mary's,nec,East,Midwest
2008,MTSU,sun_belt,East,Midwest
2008,Murray St,ovc,East,Midwest
2008,N Colorado,big_sky,East,Midwest
2008,N Dakota St,summit,East,Midwest
2008,N Illinois,mac,East,Midwest
2008,Navy,patriot,East,Midwest
2008,NC A&T,meac,East,Midwest
2008,NC Central,ind,East,Midwest
2008,NC State,acc,East,Midwest
2008,Nebraska,big_twelve,East,Midwest
2008,Nevada,wac,East,Midwest
2008,New Hampshire,aec,East,Midwest
2008,New Mexico,mwc,East,Midwest
2008,New Mexico St,wac,East,Midwest
2008,New Orleans,sun_belt,East,Midwest
2008,Niagara,maac,East,Midwest
2008,Nicholls St,southland,East,Midwest
2008,NJIT,ind,East,Midwest
2008,Norfolk St,meac,East,Midwest
2008,North Carolina,acc,East,Midwest
2008,North Florida,a_sun,East,Midwest
2008,North Texas,sun_belt,East,Midwest
2008,Northeastern,caa,East,Midwest
2008,Northern Arizona,big_sky,East,Midwest
2008,Northern Iowa,mvc,East,Midwest
2008,Northwestern,big_ten,East,Midwest
2008,Northwestern LA,southland,East,Midwest
2008,Notre Dame,big_east,East,Midwest
2008,Oakland,summit,East,Midwest
2008,Ohio,mac,East,Midwest
2008,Ohio St,big_ten,East,Midwest
2008,Oklahoma,big_twelve,East,Midwest
2008,Oklahoma St,big_twelve,East,Midwest
2008,Old Dominion,caa,East,Midwest
2008,Oral Roberts,summit,East,Midwest
2008,Oregon,pac_ten,East,Midwest
2008,Oregon St,pac_ten,East,Midwest
2008,Pacific,big_west,East,Midwest
2008,Penn,ivy,East,Midwest
2008,Penn St,big_ten,East,Midwest
2008,Pepperdine,wcc,East,Midwest
2008,Pittsburgh,big_east,East,Midwest
2008,Portland,wcc,East,Midwest
2008,Portland St,big_sky,East,Midwest
2008,Prairie View,swac,East,Midwest
2008,Presbyterian,ind,East,Midwest
2008,Princeton,ivy,East,Midwest
2008,Providence,big_east,East,Midwest
2008,Purdue,big_ten,East,Midwest
2008,Quinnipiac,nec,East,Midwest
2008,Radford,big_south,East,Midwest
2008,Rhode Island,a_ten,East,Midwest
2008,Rice,cusa,East,Midwest
2008,Richmond,a_ten,East,Midwest
2008,Rider,maac,East,Midwest
2008,Robert Morris,nec,East,Midwest
2008,Rutgers,big_east,East,Midwest
2008,S Carolina St,meac,East,Midwest
2008,S Dakota St,summit,East,Midwest
2008,S Illinois,mvc,East,Midwest
2008,Sacred Heart,nec,East,Midwest
2008,Sam Houston St,southland,East,Midwest
2008,Samford,ovc,East,Midwest
2008,San Diego,wcc,East,Midwest
2008,San Diego St,mwc,East,Midwest
2008,San Francisco,wcc,East,Midwest
2008,San Jose St,wac,East,Midwest
2008,UC Santa Barbara,big_west,East,Midwest
2008,Santa Clara,wcc,East,Midwest
2008,Savannah St,ind,East,Midwest
2008,SC Upstate,a_sun,East,Midwest
2008,SE Louisiana,southland,East,Midwest
2008,SE Missouri St,ovc,East,Midwest
2008,Seton Hall,big_east,East,Midwest
2008,SF Austin,southland,East,Midwest
2008,Siena,maac,East,Midwest
2008,SMU,cusa,East,Midwest
2008,South Alabama,sun_belt,East,Midwest
2008,South Carolina,sec,East,Midwest
2008,South Florida,big_east,East,Midwest
2008,Southern Miss,cusa,East,Midwest
2008,Southern Univ,swac,East,Midwest
2008,Southern Utah,summit,East,Midwest
2008,St Bonaventure,a_ten,East,Midwest
2008,St Francis NY,nec,East,Midwest
2008,St Francis PA,nec,East,Midwest
2008,St John's,big_east,East,Midwest
2008,St Joseph's PA,a_ten,East,Midwest
2008,St Louis,a_ten,East,Midwest
2008,St Mary's CA,wcc,East,Midwest
2008,St Peter's,maac,East,Midwest
2008,Stanford,pac_ten,East,Midwest
2008,Stetson,a_sun,East,Midwest
2008,Stony Brook,aec,East,Midwest
2008,Syracuse,big_east,East,Midwest
2008,TAM C. Christi,southland,East,Midwest
2008,TCU,mwc,East,Midwest
2008,Temple,a_ten,East,Midwest
2008,Tennessee,sec,East,Midwest
2008,Tennessee St,ovc,East,Midwest
2008,Tennessee Tech,ovc,East,Midwest
2008,Texas,big_twelve,East,Midwest
2008,Texas A&M,big_twelve,East,Midwest
2008,Texas St,southland,East,Midwest
2008,Texas Tech,big_twelve,East,Midwest
2008,TN Martin,ovc,East,Midwest
2008,Toledo,mac,East,Midwest
2008,Towson,caa,East,Midwest
2008,Troy,sun_belt,East,Midwest
2008,Tulane,cusa,East,Midwest
2008,Tulsa,cusa,East,Midwest
2008,UTRGV,ind,East,Midwest
2008,TX Southern,swac,East,Midwest
2008,UAB,cusa,East,Midwest
2008,UC Davis,big_west,East,Midwest
2008,UC Irvine,big_west,East,Midwest
2008,UC Riverside,big_west,East,Midwest
2008,UCF,cusa,East,Midwest
2008,UCLA,pac_ten,East,Midwest
2008,Louisiana,sun_belt,East,Midwest
2008,ULM,sun_belt,East,Midwest
2008,UMBC,aec,East,Midwest
2008,UNC Asheville,big_south,East,Midwest
2008,UNC Greensboro,southern,East,Midwest
2008,UNC Wilmington,caa,East,Midwest
2008,UNLV,mwc,East,Midwest
2008,USC,pac_ten,East,Midwest
2008,UT Arlington,southland,East,Midwest
2008,UT San Antonio,southland,East,Midwest
2008,Utah,mwc,East,Midwest
2008,Utah St,wac,East,Midwest
2008,Utah Valley,ind,East,Midwest
2008,UTEP,cusa,East,Midwest
2008,VCU,caa,East,Midwest
2008,Valparaiso,horizon,East,Midwest
2008,Vanderbilt,sec,East,Midwest
2008,Vermont,aec,East,Midwest
2008,Villanova,big_east,East,Midwest
2008,Virginia,acc,East,Midwest
2008,Virginia Tech,acc,East,Midwest
2008,VMI,big_south,East,Midwest
2008,W Carolina,southern,East,Midwest
2008,W Illinois,summit,East,Midwest
2008,WKU,sun_belt,East,Midwest
2008,W Michigan,mac,East,Midwest
2008,W Salem St,meac,East,Midwest
2008,Wagner,nec,East,Midwest
2008,Wake Forest,acc,East,Midwest
2008,Washington,pac_ten,East,Midwest
2008,Washington St,pac_ten,East,Midwest
2008,Weber St,big_sky,East,Midwest
2008,West Virginia,big_east,East,Midwest
2008,WI Green Bay,horizon,East,Midwest
2008,WI Milwaukee,horizon,East,Midwest
2008,Wichita St,mvc,East,Midwest
2008,William & Mary,caa,East,Midwest
2008,Winthrop,big_south,East,Midwest
2008,Wisconsin,big_ten,East,Midwest
2008,Wofford,southern,East,Midwest
2008,Wright St,horizon,East,Midwest
2008,Wyoming,mwc,East,Midwest
2008,Xavier,a_ten,East,Midwest
2008,Yale,ivy,East,Midwest
2008,Youngstown St,horizon,East,Midwest
2009,Air Force,mwc,East,South
2009,Akron,mac,East,South
2009,Alabama,sec,East,South
2009,Alabama A&M,swac,East,South
2009,Alabama St,swac,East,South
2009,SUNY Albany,aec,East,South
2009,Alcorn St,swac,East,South
2009,American Univ,patriot,East,South
2009,Appalachian St,southern,East,South
2009,Arizona,pac_ten,East,South
2009,Arizona St,pac_ten,East,South
2009,Ark Little Rock,sun_belt,East,South
2009,Ark Pine Bluff,swac,East,South
2009,Arkansas,sec,East,South
2009,Arkansas St,sun_belt,East,South
2009,Army,patriot,East,South
2009,Auburn,sec,East,South
2009,Austin Peay,ovc,East,South
2009,Ball St,mac,East,South
2009,Baylor,big_twelve,East,South
2009,Belmont,a_sun,East,South
2009,Bethune-Cookman,meac,East,South
2009,Binghamton,aec,East,South
2009,Boise St,wac,East,South
2009,Boston College,acc,East,South
2009,Boston Univ,aec,East,South
2009,Bowling Green,mac,East,South
2009,Bradley,mvc,East,South
2009,Brown,ivy,East,South
2009,Bryant,ind,East,South
2009,Bucknell,patriot,East,South
2009,Buffalo,mac,East,South
2009,Butler,horizon,East,South
2009,BYU,mwc,East,South
2009,C Michigan,mac,East,South
2009,Cal Poly,big_west,East,South
2009,California,pac_ten,East,South
2009,Campbell,a_sun,East,South
2009,Canisius,maac,East,South
2009,Cent Arkansas,southland,East,South
2009,Centenary,summit,East,South
2009,Central Conn,nec,East,South
2009,Charleston So,big_south,East,South
2009,Charlotte,a_ten,East,South
2009,Chattanooga,southern,East,South
2009,Chicago St,ind,East,South
2009,Cincinnati,big_east,East,South
2009,Citadel,southern,East,South
2009,Clemson,acc,East,South
2009,Cleveland St,horizon,East,South
2009,Coastal Car,big_south,East,South
2009,Col Charleston,southern,East,South
2009,Colgate,patriot,East,South
2009,Colorado,big_twelve,East,South
2009,Colorado St,mwc,East,South
2009,Columbia,ivy,East,South
2009,Connecticut,big_east,East,South
2009,Coppin St,meac,East,South
2009,Cornell,ivy,East,South
2009,Creighton,mvc,East,South
2009,CS Bakersfield,ind,East,South
2009,CS Fullerton,big_west,East,South
2009,CS Northridge,big_west,East,South
2009,CS Sacramento,big_sky,East,South
2009,Dartmouth,ivy,East,South
2009,Davidson,southern,East,South
2009,Dayton,a_ten,East,South
2009,Delaware,caa,East,South
2009,Delaware St,meac,East,South
2009,Denver,sun_belt,East,South
2009,DePaul,big_east,East,South
2009,Detroit,horizon,East,South
2009,Drake,mvc,East,South
2009,Drexel,caa,East,South
2009,Duke,acc,East,South
2009,Duquesne,a_ten,East,South
2009,E Illinois,ovc,East,South
2009,E Kentucky,ovc,East,South
2009,E Michigan,mac,East,South
2009,E Washington,big_sky,East,South
2009,East Carolina,cusa,East,South
2009,SIUE,ovc,East,South
2009,Elon,southern,East,South
2009,ETSU,a_sun,East,South
2009,Evansville,mvc,East,South
2009,F Dickinson,nec,East,South
2009,Fairfield,maac,East,South
2009,FL Atlantic,sun_belt,East,South
2009,FGCU,a_sun,East,South
2009,Florida,sec,East,South
2009,Florida A&M,meac,East,South
2009,Florida Intl,sun_belt,East,South
2009,Florida St,acc,East,South
2009,Fordham,a_ten,East,South
2009,Fresno St,wac,East,South
2009,Furman,southern,East,South
2009,G Washington,a_ten,East,South
2009,Ga Southern,southern,East,South
2009,Gardner Webb,big_south,East,South
2009,George Mason,caa,East,South
2009,Georgetown,big_east,East,South
2009,Georgia,sec,East,South
2009,Georgia St,caa,East,South
2009,Georgia Tech,acc,East,South
2009,Gonzaga,wcc,East,South
2009,Grambling,swac,East,South
2009,Hampton,meac,East,South
2009,Hartford,aec,East,South
2009,Harvard,ivy,East,South
2009,Hawaii,wac,East,South
2009,High Point,big_south,East,South
2009,Hofstra,caa,East,South
2009,Holy Cross,patriot,East,South
2009,Houston,cusa,East,South
2009,Houston Chr,ind,East,South
2009,Howard,meac,East,South
2009,Idaho,wac,East,South
2009,Idaho St,big_sky,East,South
2009,IL Chicago,horizon,East,South
2009,Illinois,big_ten,East,South
2009,Illinois St,mvc,East,South
2009,Indiana,big_ten,East,South
2009,Indiana St,mvc,East,South
2009,Iona,maac,East,South
2009,Iowa,big_ten,East,South
2009,Iowa St,big_twelve,East,South
2009,PFW,summit,East,South
2009,IUPUI,summit,East,South
2009,Jackson St,swac,East,South
2009,Jacksonville,a_sun,East,South
2009,Jacksonville St,ovc,East,South
2009,James Madison,caa,East,South
2009,Kansas,big_twelve,East,South
2009,Kansas St,big_twelve,East,South
2009,Kennesaw,a_sun,East,South
2009,Kent,mac,East,South
2009,Kentucky,sec,East,South
2009,La Salle,a_ten,East,South
2009,Lafayette,patriot,East,South
2009,Lamar,southland,East,South
2009,Lehigh,patriot,East,South
2009,Liberty,big_south,East,South
2009,Lipscomb,a_sun,East,South
2009,Long Beach St,big_west,East,South
2009,LIU Brooklyn,nec,East,South
2009,Longwood,ind,East,South
2009,Louisiana Tech,wac,East,South
2009,Louisville,big_east,East,South
2009,Loy Marymount,wcc,East,South
2009,Loyola MD,maac,East,South
2009,Loyola-Chicago,horizon,East,South
2009,LSU,sec,East,South
2009,Maine,aec,East,South
2009,Manhattan,maac,East,South
2009,Marist,maac,East,South
2009,Marquette,big_east,East,South
2009,Marshall,cusa,East,South
2009,Maryland,acc,East,South
2009,Massachusetts,a_ten,East,South
2009,McNeese St,southland,East,South
2009,MD E Shore,meac,East,South
2009,Memphis,cusa,East,South
2009,Mercer,a_sun,East,South
2009,Miami FL,acc,East,South
2009,Miami OH,mac,East,South
2009,Michigan,big_ten,East,South
2009,Michigan St,big_ten,East,South
2009,Minnesota,big_ten,East,South
2009,Mississippi,sec,East,South
2009,Mississippi St,sec,East,South
2009,Missouri,big_twelve,East,South
2009,Missouri KC,summit,East,South
2009,Missouri St,mvc,East,South
2009,Monmouth NJ,nec,East,South
2009,Montana,big_sky,East,South
2009,Montana St,big_sky,East,South
2009,Morehead St,ovc,East,South
2009,Morgan St,meac,East,South
2009,MS Valley St,swac,East,South
2009,Mt St Mary's,nec,East,South
2009,MTSU,sun_belt,East,South
2009,Murray St,ovc,East,South
2009,N Colorado,big_sky,East,South
2009,N Dakota St,summit,East,South
2009,N Illinois,mac,East,South
2009,Navy,patriot,East,South
2009,NC A&T,meac,East,South
2009,NC Central,ind,East,South
2009,NC State,acc,East,South
2009,Nebraska,big_twelve,East,South
2009,Nevada,wac,East,South
2009,New Hampshire,aec,East,South
2009,New Mexico,mwc,East,South
2009,New Mexico St,wac,East,South
2009,New Orleans,sun_belt,East,South
2009,Niagara,maac,East,South
2009,Nicholls St,southland,East,South
2009,NJIT,ind,East,South
2009,Norfolk St,meac,East,South
2009,North Carolina,acc,East,South
2009,North Dakota,ind,East,South
2009,North Florida,a_sun,East,South
2009,North Texas,sun_belt,East,South
2009,Northeastern,caa,East,South
2009,Northern Arizona,big_sky,East,South
2009,Northern Iowa,mvc,East,South
2009,Northwestern,big_ten,East,South
2009,Northwestern LA,southland,East,South
2009,Notre Dame,big_east,East,South
2009,Oakland,summit,East,South
2009,Ohio,mac,East,South
2009,Ohio St,big_ten,East,South
2009,Oklahoma,big_twelve,East,South
2009,Oklahoma St,big_twelve,East,South
2009,Old Dominion,caa,East,South
2009,Oral Roberts,summit,East,South
2009,Oregon,pac_ten,East,South
2009,Oregon St,pac_ten,East,South
2009,Pacific,big_west,East,South
2009,Penn,ivy,East,South
2009,Penn St,big_ten,East,South
2009,Pepperdine,wcc,East,South
2009,Pittsburgh,big_east,East,South
2009,Portland,wcc,East,South
2009,Portland St,big_sky,East,South
2009,Prairie View,swac,East,South
2009,Presbyterian,big_south,East,South
2009,Princeton,ivy,East,South
2009,Providence,big_east,East,South
2009,Purdue,big_ten,East,South
2009,Quinnipiac,nec,East,South
2009,Radford,big_south,East,South
2009,Rhode Island,a_ten,East,South
2009,Rice,cusa,East,South
2009,Richmond,a_ten,East,South
2009,Rider,maac,East,South
2009,Robert Morris,nec,East,South
2009,Rutgers,big_east,East,South
2009,S Carolina St,meac,East,South
2009,S Dakota St,summit,East,South
2009,S Illinois,mvc,East,South
2009,Sacred Heart,nec,East,South
2009,Sam Houston St,southland,East,South
2009,Samford,southern,East,South
2009,San Diego,wcc,East,South
2009,San Diego St,mwc,East,South
2009,San Francisco,wcc,East,South
2009,San Jose St,wac,East,South
2009,UC Santa Barbara,big_west,East,South
2009,Santa Clara,wcc,East,South
2009,Savannah St,ind,East,South
2009,SC Upstate,a_sun,East,South
2009,SE Louisiana,southland,East,South
2009,SE Missouri St,ovc,East,South
2009,Seattle,ind,East,South
2009,Seton Hall,big_east,East,South
2009,SF Austin,southland,East,South
2009,Siena,maac,East,South
2009,SMU,cusa,East,South
2009,South Alabama,sun_belt,East,South
2009,South Carolina,sec,East,South
2009,South Dakota,ind,East,South
2009,South Florida,big_east,East,South
2009,Southern Miss,cusa,East,South
2009,Southern Univ,swac,East,South
2009,Southern Utah,summit,East,South
2009,St Bonaventure,a_ten,East,South
2009,St Francis NY,nec,East,South
2009,St Francis PA,nec,East,South
2009,St John's,big_east,East,South
2009,St Joseph's PA,a_ten,East,South
2009,St Louis,a_ten,East,South
2009,St Mary's CA,wcc,East,South
2009,St Peter's,maac,East,South
2009,Stanford,pac_ten,East,South
2009,Stetson,a_sun,East,South
2009,Stony Brook,aec,East,South
2009,Syracuse,big_east,East,South
2009,TAM C. Christi,southland,East,South
2009,TCU,mwc,East,South
2009,Temple,a_ten,East,South
2009,Tennessee,sec,East,South
2009,Tennessee St,ovc,East,South
2009,Tennessee Tech,ovc,East,South
2009,Texas,big_twelve,East,South
2009,Texas A&M,big_twelve,East,South
2009,Texas St,southland,East,South
2009,Texas Tech,big_twelve,East,South
2009,TN Martin,ovc,East,South
2009,Toledo,mac,East,South
