Season,DayNum,WTeamID,LTeamID,City,State
2019,62,3320,3133,Peoria,IL
2019,62,3323,3210,Atlanta,GA
2019,62,3329,3395,Stillwater,OK
2019,62,3332,3450,Eugene,OR
2019,62,3333,3449,Corvallis,OR
2019,62,3344,3437,Providence,RI
2019,62,3346,3389,Hamden,CT
2019,62,3351,3193,Lawrenceville,NJ
2019,62,3353,3336,Piscataway,NJ
2019,62,3373,3233,Loudonville,NY
2019,62,3376,3104,Columbia,SC
2019,62,3377,3355,Vermillion,SD
2019,62,3390,3417,Stanford,CA
2019,62,3393,3439,Blacksburg,VA
2019,62,3400,3452,Morgantown,WV
2019,62,3406,3174,Newark,DE
2019,62,3428,3112,Salt Lake City,UT
2019,62,3462,3371,Cincinnati,OH
2019,63,3106,3238,Montgomery,AL
2019,63,3164,3175,Dover,DE
2019,63,3212,3105,Normal,AL
2019,63,3234,3458,Iowa City,IA
2019,63,3271,3224,Princess Anne,MD
2019,63,3288,3366,Baltimore,MD
2019,63,3294,3186,Cheney,WA
2019,63,3313,3197,Norfolk,VA
2019,63,3341,3108,Lorman,MS
2019,63,3352,3192,Moon Township,PA
2019,63,3357,3254,Fairfield,CT
2019,63,3380,3411,Baton Rouge,LA
2019,63,3383,3136,Smithfield,RI
2019,63,3384,3291,Loretto,PA
2019,63,3447,3148,New Britain,CT
2019,64,3195,3466,Florence,AL
2019,64,3205,3144,Buies Creek,NC
2019,64,3214,3421,Asheville,NC
2019,64,3244,3239,Kennesaw,GA
2019,64,3268,3304,Lincoln,NE
2019,64,3276,3321,Ann Arbor,MI
2019,64,3316,3252,Nashville,TN
2019,64,3342,3255,Clinton,SC
2019,64,3347,3219,Radford,VA
2019,64,3391,3251,DeLand,FL
2019,64,3408,3396,Philadelphia,PA
2019,64,3416,3378,Tampa,FL
2019,64,3433,3247,Richmond,VA
2019,64,3457,3149,Rock Hill,SC
2019,65,3101,3270,Abilene,TX
2019,65,3102,3161,USAF Academy,CO
2019,65,3103,3444,Kalamazoo,MI
2019,65,3110,3298,Annapolis,MD
2019,65,3123,3132,Muncie,IN
2019,65,3124,3243,Waco,TX
2019,65,3131,3259,Baltimore,MD
2019,65,3137,3119,West Point,NY
2019,65,3138,3185,Ypsilanti,MI
2019,65,3141,3325,Athens,OH
2019,65,3159,3248,Hamilton,NY
2019,65,3163,3153,Storrs,CT
2019,65,3172,3182,Pittsburgh,PA
2019,65,3173,3269,Dayton,OH
2019,65,3187,3455,Greenville,NC
2019,65,3200,3350,Bronx,NY
2019,65,3201,3429,Fresno,CA
2019,65,3203,3348,Kingston,RI
2019,65,3216,3420,Baltimore,MD
2019,65,3222,3374,Dallas,TX
2019,65,3235,3395,Ames,IA
2019,65,3245,3296,Kent,OH
2019,65,3249,3309,New Orleans,LA
2019,65,3250,3221,Bethlehem,PA
2019,65,3263,3436,Burlington,VT
2019,65,3275,3405,Oxford,OH
2019,65,3277,3278,East Lansing,MI
2019,65,3305,3363,San Jose,CA
2019,65,3306,3262,Lowell,MA
2019,65,3315,3303,Grand Forks,ND
2019,65,3331,3236,Fort Wayne,IN
2019,65,3353,3228,Champaign,IL
2019,65,3355,3176,Brookings,SD
2019,65,3358,3146,Huntsville,TX
2019,65,3372,3311,Nacogdoches,TX
2019,65,3387,3386,Philadelphia,PA
2019,65,3392,3127,Vestal,NY
2019,65,3394,3322,Corpus Christi,TX
2019,65,3400,3328,Austin,TX
2019,65,3403,3242,Lubbock,TX
2019,65,3409,3272,Tulsa,OK
2019,65,3424,3307,Las Vegas,NV
2019,65,3452,3329,Morgantown,WV
2019,65,3461,3361,Laramie,WY
2019,66,3117,3375,Mobile,AL
2019,66,3120,3104,Tuscaloosa,AL
2019,66,3125,3287,Nashville,TN
2019,66,3130,3448,Winston-Salem,NC
2019,66,3140,3334,Stockton,CA
2019,66,3144,3149,Charleston,SC
2019,66,3145,3233,New Rochelle,NY
2019,66,3150,3198,Charlotte,NC
2019,66,3155,3274,Coral Gables,FL
2019,66,3167,3410,Bakersfield,CA
2019,66,3186,3285,Missoula,MT
2019,66,3202,3422,Greenville,SC
2019,66,3205,3421,Boiling Springs,NC
2019,66,3210,3181,Atlanta,GA
2019,66,3213,3308,Phoenix,AZ
2019,66,3214,3347,Hampton,VA
2019,66,3219,3342,High Point,NC
2019,66,3225,3286,Bozeman,MT
2019,66,3226,3451,Ogden,UT
2019,66,3240,3183,Jacksonville,AL
2019,66,3246,3397,Knoxville,TN
2019,66,3253,3415,Riverside,CA
2019,66,3256,3412,Birmingham,AL
2019,66,3258,3362,Los Angeles,CA
2019,66,3261,3279,Oxford,MS
2019,66,3280,3208,Starkville,MS
2019,66,3281,3116,Conway,AR
2019,66,3282,3465,Riverside,CA
2019,66,3292,3379,Murfreesboro,TN
2019,66,3301,3338,Raleigh,NC
2019,66,3310,3389,Jersey City,NJ
2019,66,3317,3431,Denton,TX
2019,66,3323,3257,Notre Dame,IN
2019,66,3326,3231,Columbus,OH
2019,66,3330,3194,Norfolk,VA
2019,66,3337,3365,Malibu,CA
2019,66,3345,3234,West Lafayette,IN
2019,66,3346,3265,Poughkeepsie,NY
2019,66,3349,3427,Houston,TX
2019,66,3351,3284,West Long Branch,NJ
2019,66,3367,3457,Rock Hill,SC
2019,66,3369,3122,Cape Girardeau,MO
2019,66,3376,3196,Columbia,SC
2019,66,3382,3206,Fairfax,VA
2019,66,3388,3360,Moraga,CA
2019,66,3398,3184,Nashville,TN
2019,66,3399,3188,Cookeville,TN
2019,66,3401,3435,Nashville,TN
2019,66,3402,3157,San Marcos,TX
2019,66,3404,3293,Martin,TN
2019,66,3407,3114,Troy,AL
2019,66,3418,3209,Lafayette,LA
2019,66,3419,3204,Monroe,LA
2019,66,3426,3111,Arlington,TX
2019,66,3438,3439,Charlottesville,VA
2019,66,3453,3156,Green Bay,WI
2019,66,3454,3464,Milwaukee,WI
2019,66,3459,3441,Spartanburg,SC
2019,67,3112,3143,Tucson,AZ
2019,67,3133,3191,Evansville,IN
2019,67,3139,3462,Cincinnati,OH
2019,67,3177,3207,Washington,DC
2019,67,3179,3260,Des Moines,IA
2019,67,3189,3158,Elon,NC
2019,67,3227,3324,Chicago,IL
2019,67,3232,3229,Terre Haute,IN
2019,67,3237,3178,Indianapolis,IN
2019,67,3241,3220,Harrisonburg,VA
2019,67,3266,3437,Villanova,PA
2019,67,3295,3442,Fargo,ND
2019,67,3320,3434,Cedar Falls,IA
2019,67,3332,3425,Los Angeles,CA
2019,67,3333,3417,Los Angeles,CA
2019,67,3344,3385,Queens,NY
2019,67,3371,3166,South Orange,NJ
2019,67,3373,3264,Loudonville,NY
2019,67,3390,3113,Tempe,AZ
2019,67,3406,3318,Towson,MD
2019,67,3428,3450,Pullman,WA
2019,67,3449,3160,Seattle,WA
2019,67,3456,3423,Williamsburg,VA
2019,68,3103,3132,Akron,OH
2019,68,3105,3290,Itta Bena,MS
2019,68,3106,3115,Pine Bluff,AR
2019,68,3110,3119,Washington,DC
2019,68,3111,3402,San Marcos,TX
2019,68,3114,3375,Mobile,AL
2019,68,3124,3395,Fort Worth,TX
2019,68,3125,3184,Nashville,TN
2019,68,3129,3363,Boise,ID
2019,68,3131,3250,Boston,MA
2019,68,3136,3291,Emmitsburg,MD
2019,68,3137,3248,Easton,PA
2019,68,3138,3275,Oxford,OH
2019,68,3140,3388,Moraga,CA
2019,68,3141,3296,DeKalb,IL
2019,68,3142,3364,San Luis Obispo,CA
2019,68,3145,3389,Jersey City,NJ
2019,68,3149,3255,Farmville,VA
2019,68,3150,3194,Charlotte,NC
2019,68,3151,3190,Chattanooga,TN
2019,68,3172,3348,Kingston,RI
2019,68,3185,3444,Ypsilanti,MI
2019,68,3188,3240,Jacksonville,AL
2019,68,3192,3148,Hackensack,NJ
2019,68,3195,3316,Jacksonville,FL
2019,68,3201,3305,Reno,NV
2019,68,3202,3441,Greenville,SC
2019,68,3203,3173,Washington,DC
2019,68,3209,3419,Monroe,LA
2019,68,3211,3339,Spokane,WA
2019,68,3216,3436,West Hartford,CT
2019,68,3218,3413,Honolulu,HI
2019,68,3219,3205,Boiling Springs,NC
2019,68,3221,3259,Worcester,MA
2019,68,3222,3396,Houston,TX
2019,68,3224,3126,Washington,DC
2019,68,3226,3170,Pocatello,ID
2019,68,3238,3108,Jackson,MS
2019,68,3239,3251,Lynchburg,VA
2019,68,3245,3405,Toledo,OH
2019,68,3249,3146,Beaumont,TX
2019,68,3262,3420,Baltimore,MD
2019,68,3263,3107,Bangor,ME
2019,68,3265,3193,Fairfield,CT
2019,68,3268,3276,College Park,MD
2019,68,3271,3300,Princess Anne,MD
2019,68,3272,3455,Wichita,KS
2019,68,3273,3359,Macon,GA
2019,68,3287,3398,Nashville,TN
2019,68,3288,3354,Baltimore,MD
2019,68,3292,3256,Murfreesboro,TN
2019,68,3293,3369,Cape Girardeau,MO
2019,68,3294,3285,Missoula,MT
2019,68,3298,3159,Hamilton,NY
2019,68,3299,3175,Dover,DE
2019,68,3307,3161,Albuquerque,NM
2019,68,3308,3167,Bakersfield,CA
2019,68,3309,3270,New Orleans,LA
2019,68,3310,3233,New Rochelle,NY
2019,68,3311,3223,Thibodaux,LA
2019,68,3313,3164,Baltimore,MD
2019,68,3325,3123,Muncie,IN
2019,68,3329,3403,Stillwater,OK
2019,68,3330,3198,Norfolk,VA
2019,68,3334,3360,Stockton,CA
2019,68,3336,3228,University Park,PA
2019,68,3337,3362,Malibu,CA
2019,68,3340,3451,Ogden,UT
2019,68,3342,3367,Clinton,SC
2019,68,3346,3284,Hamden,CT
2019,68,3347,3457,Radford,VA
2019,68,3349,3431,Houston,TX
2019,68,3352,3383,Brooklyn Heights,NY
2019,68,3355,3331,Brookings,SD
2019,68,3357,3447,Staten Island,NY
2019,68,3358,3230,San Antonio,TX
2019,68,3361,3102,San Diego,CA
2019,68,3365,3258,Los Angeles,CA
2019,68,3366,3197,Tallahassee,FL
2019,68,3368,3101,Hammond,LA
2019,68,3372,3322,Nacogdoches,TX
2019,68,3377,3236,Vermillion,SD
2019,68,3380,3212,Grambling,LA
2019,68,3381,3319,Flagstaff,AZ
2019,68,3384,3254,Brooklyn,NY
2019,68,3391,3252,Nashville,TN
2019,68,3392,3306,Durham,NH
2019,68,3399,3183,Cookeville,TN
2019,68,3400,3235,Ames,IA
2019,68,3404,3122,Martin,TN
2019,68,3407,3117,Troy,AL
2019,68,3408,3374,Dallas,TX
2019,68,3409,3187,Greenville,NC
2019,68,3410,3213,Phoenix,AZ
2019,68,3411,3341,Prairie View,TX
2019,68,3412,3379,Birmingham,AL
2019,68,3414,3169,Irvine,CA
2019,68,3418,3204,Lafayette,LA
2019,68,3421,3144,Asheville,NC
2019,68,3426,3157,Arlington,TX
2019,68,3427,3317,Denton,TX
2019,68,3429,3461,Logan,UT
2019,68,3430,3370,Seattle,WA
2019,68,3433,3350,Richmond,VA
2019,68,3443,3267,Bowling Green,KY
2019,68,3453,3464,Green Bay,WI
2019,68,3454,3156,Milwaukee,WI
2019,68,3459,3422,Spartanburg,SC
2019,68,3460,3297,Highland Heights,KY
2019,68,3465,3152,Riverside,CA
2019,68,3466,3312,Florence,AL
2019,69,3113,3143,Tempe,AZ
2019,69,3116,3435,Fayetteville,AR
2019,69,3130,3338,Pittsburgh,PA
2019,69,3133,3232,Terre Haute,IN
2019,69,3155,3199,Tallahassee,FL
2019,69,3158,3456,Williamsburg,VA
2019,69,3163,3378,Storrs,CT
2019,69,3166,3385,Queens,NY
2019,69,3177,3437,Villanova,PA
2019,69,3178,3227,Chicago,IL
2019,69,3179,3434,Des Moines,IA
2019,69,3180,3174,Newark,DE
2019,69,3182,3206,Fairfax,VA
2019,69,3196,3281,Gainesville,FL
2019,69,3200,3387,St. Louis,MO
2019,69,3208,3397,Athens,GA
2019,69,3229,3191,Evansville,IN
2019,69,3231,3458,Madison,WI
2019,69,3237,3324,Indianapolis,IN
2019,69,3241,3318,Harrisonburg,VA
2019,69,3242,3243,Manhattan,KS
2019,69,3257,3210,Louisville,KY
2019,69,3266,3207,Washington,DC
2019,69,3269,3247,Philadelphia,PA
2019,69,3279,3246,Lexington,KY
2019,69,3283,3356,Springfield,MO
2019,69,3301,3438,Charlottesville,VA
2019,69,3320,3260,Cedar Falls,IA
2019,69,3323,3448,Notre Dame,IN
2019,69,3332,3417,Los Angeles,CA
2019,69,3333,3425,Los Angeles,CA
2019,69,3345,3321,Evanston,IL
2019,69,3351,3373,Loudonville,NY
2019,69,3353,3304,Lincoln,NE
2019,69,3371,3344,South Orange,NJ
2019,69,3376,3261,Baton Rouge,LA
2019,69,3386,3382,Philadelphia,PA
2019,69,3390,3112,Tucson,AZ
2019,69,3393,3314,Syracuse,NY
2019,69,3401,3104,College Station,TX
2019,69,3406,3220,Towson,MD
2019,69,3416,3153,Orlando,FL
2019,69,3423,3189,Elon,NC
2019,69,3428,3449,Seattle,WA
2019,69,3442,3315,Grand Forks,ND
2019,69,3450,3160,Pullman,WA
2019,69,3452,3328,Norman,OK
2019,70,3105,3115,Pine Bluff,AR
2019,70,3175,3300,Dover,DE
2019,70,3212,3108,Grambling,LA
2019,70,3234,3278,Minneapolis,MN
2019,70,3280,3120,Auburn,AL
2019,70,3286,3294,Greeley,CO
2019,70,3290,3106,Itta Bena,MS
2019,70,3291,3148,Emmitsburg,MD
2019,70,3299,3271,Princess Anne,MD
2019,70,3313,3126,Norfolk,VA
2019,70,3326,3277,Columbus,OH
2019,70,3352,3254,Brooklyn,NY
2019,70,3354,3164,Baltimore,MD
2019,70,3357,3136,Fairfield,CT
2019,70,3380,3238,Jackson,MS
2019,70,3383,3384,Brooklyn Heights,NY
2019,70,3447,3192,Staten Island,NY
2019,71,3205,3342,Clinton,SC
2019,71,3214,3255,Hampton,VA
2019,71,3224,3288,Washington,DC
2019,71,3251,3244,Kennesaw,GA
2019,71,3265,3284,Poughkeepsie,NY
2019,71,3312,3252,Newark,NJ
2019,71,3316,3391,Jacksonville,FL
2019,71,3347,3149,Charleston,SC
2019,71,3374,3455,Dallas,TX
2019,71,3389,3193,Fairfield,CT
2019,71,3421,3367,Spartanburg,SC
2019,71,3457,3144,Buies Creek,NC
2019,71,3466,3239,Jacksonville,FL
2019,72,3101,3223,Houston,TX
2019,72,3107,3262,Albany,NY
2019,72,3110,3259,Washington,DC
2019,72,3119,3248,West Point,NY
2019,72,3124,3242,Lawrence,KS
2019,72,3127,3420,Vestal,NY
2019,72,3129,3305,Reno,NV
2019,72,3137,3250,Lewisburg,PA
2019,72,3138,3123,Buffalo,NY
2019,72,3146,3230,Conway,AR
2019,72,3153,3396,Cincinnati,OH
2019,72,3159,3131,Boston,MA
2019,72,3163,3408,New Orleans,LA
2019,72,3172,3350,Davidson,NC
2019,72,3173,3382,St. Bonaventure,NY
2019,72,3182,3386,Pittsburgh,PA
2019,72,3185,3103,Akron,OH
2019,72,3190,3202,Johnson City,TN
2019,72,3203,3247,Philadelphia,PA
2019,72,3206,3269,Amherst,MA
2019,72,3216,3263,West Hartford,CT
2019,72,3243,3400,Manhattan,KS
2019,72,3249,3368,Beaumont,TX
2019,72,3270,3311,Thibodaux,LA
2019,72,3275,3141,Mt. Pleasant,MI
2019,72,3296,3132,Bowling Green,OH
2019,72,3298,3221,Annapolis,MD
2019,72,3307,3361,Albuquerque,NM
2019,72,3321,3231,Bloomington,IN
2019,72,3323,3439,Blacksburg,VA
2019,72,3325,3245,Athens,OH
2019,72,3348,3387,St. Louis,MO
2019,72,3351,3233,New Rochelle,NY
2019,72,3353,3345,Piscataway,NJ
2019,72,3372,3309,Nacogdoches,TX
2019,72,3394,3358,Corpus Christi,TX
2019,72,3395,3403,Fort Worth,TX
2019,72,3399,3398,Cookeville,TN
2019,72,3405,3444,Kalamazoo,MI
2019,72,3416,3409,Orlando,FL
2019,72,3424,3102,Las Vegas,NV
2019,72,3429,3363,Logan,UT
2019,72,3433,3200,Bronx,NY
2019,72,3436,3306,Burlington,VT
2019,72,3437,3335,Philadelphia,PA
2019,72,3442,3303,Macomb,IL
2019,72,3452,3235,Morgantown,WV
2019,73,3104,3397,Tuscaloosa,AL
2019,73,3114,3402,Little Rock,AR
2019,73,3120,3435,Nashville,TN
2019,73,3125,3240,Jacksonville,AL
2019,73,3140,3211,Provo,UT
2019,73,3151,3459,Chattanooga,TN
2019,73,3152,3213,Chicago,IL
2019,73,3155,3210,Clemson,SC
2019,73,3167,3282,Kansas City,MO
2019,73,3169,3218,Honolulu,HI
2019,73,3170,3319,Sacramento,CA
2019,73,3176,3295,Denver,CO
2019,73,3183,3293,Charleston,IL
2019,73,3188,3122,Edwardsville,IL
2019,73,3199,3130,Chestnut Hill,MA
2019,73,3234,3276,Iowa City,IA
2019,73,3246,3261,Baton Rouge,LA
2019,73,3253,3142,Long Beach,CA
2019,73,3257,3438,Louisville,KY
2019,73,3265,3373,Poughkeepsie,NY
2019,73,3267,3194,Boca Raton,FL
2019,73,3273,3441,Cullowhee,NC
2019,73,3274,3181,Durham,NC
2019,73,3277,3268,East Lansing,MI
2019,73,3278,3458,Madison,WI
2019,73,3280,3376,Starkville,MS
2019,73,3281,3208,Conway,AR
2019,73,3287,3369,Morehead,KY
2019,73,3292,3427,San Antonio,TX
2019,73,3304,3228,Champaign,IL
2019,73,3308,3370,Las Cruces,NM
2019,73,3314,3448,Chapel Hill,NC
2019,73,3326,3336,University Park,PA
2019,73,3330,3256,Ruston,LA
2019,73,3334,3365,Santa Clara,CA
2019,73,3339,3360,San Diego,CA
2019,73,3340,3381,Portland,OR
2019,73,3375,3209,Atlanta,GA
2019,73,3379,3150,Hattiesburg,MS
2019,73,3388,3362,San Francisco,CA
2019,73,3393,3338,Pittsburgh,PA
2019,73,3404,3184,Richmond,KY
2019,73,3407,3204,Statesboro,GA
2019,73,3412,3431,El Paso,TX
2019,73,3413,3168,Davis,CA
2019,73,3415,3414,Riverside,CA
2019,73,3422,3359,Greensboro,NC
2019,73,3426,3117,Jonesboro,AR
2019,73,3430,3410,Edinburg,TX
2019,73,3443,3198,Miami,FL
2019,73,3451,3294,Greeley,CO
2019,74,3135,3463,Providence,RI
2019,74,3143,3450,Berkeley,CA
2019,74,3145,3193,Buffalo,NY
2019,74,3156,3297,Cleveland,OH
2019,74,3166,3462,Omaha,NE
2019,74,3174,3220,Hempstead,NY
2019,74,3177,3385,Chicago,IL
2019,74,3179,3320,Cedar Falls,IA
2019,74,3180,3318,Boston,MA
2019,74,3229,3356,Normal,IL
2019,74,3232,3434,Valparaiso,IN
2019,74,3260,3191,Chicago,IL
2019,74,3264,3233,Riverdale,NY
2019,74,3266,3371,Milwaukee,WI
2019,74,3283,3133,Peoria,IL
2019,74,3332,3113,Eugene,OR
2019,74,3333,3112,Corvallis,OR
2019,74,3344,3139,Providence,RI
2019,74,3346,3310,Niagara Falls,NY
2019,74,3351,3389,Lawrenceville,NJ
2019,74,3355,3315,Grand Forks,ND
2019,74,3377,3331,Tulsa,OK
2019,74,3390,3449,Stanford,CA
2019,74,3406,3158,Charleston,SC
2019,74,3423,3241,Wilmington,NC
2019,74,3428,3160,Salt Lake City,UT
2019,74,3453,3178,Detroit,MI
2019,74,3454,3324,Rochester,MI
2019,74,3464,3460,Youngstown,OH
2019,75,3101,3322,Natchitoches,LA
2019,75,3102,3305,USAF Academy,CO
2019,75,3106,3105,Birmingham,AL
2019,75,3107,3420,Albany,NY
2019,75,3108,3290,Lorman,MS
2019,75,3110,3250,Bethlehem,PA
2019,75,3111,3157,Boone,NC
2019,75,3114,3426,Little Rock,AR
2019,75,3119,3298,West Point,NY
2019,75,3122,3183,Charleston,IL
2019,75,3125,3398,Nashville,TN
2019,75,3126,3175,Daytona Beach,FL
2019,75,3129,3201,Fresno,CA
2019,75,3137,3159,Hamilton,NY
2019,75,3138,3444,Kalamazoo,MI
2019,75,3140,3339,Provo,UT
2019,75,3141,3245,Kent,OH
2019,75,3144,3214,Buies Creek,NC
2019,75,3148,3384,New Britain,CT
2019,75,3149,3367,Spartanburg,SC
2019,75,3151,3202,Chattanooga,TN
2019,75,3153,3409,Tulsa,OK
2019,75,3163,3396,Philadelphia,PA
2019,75,3165,3162,Ithaca,NY
2019,75,3167,3152,Chicago,IL
2019,75,3168,3142,Fullerton,CA
2019,75,3169,3415,Northridge,CA
2019,75,3170,3381,Sacramento,CA
2019,75,3182,3350,Pittsburgh,PA
2019,75,3186,3286,Bozeman,MT
2019,75,3188,3293,Edwardsville,IL
2019,75,3190,3459,Johnson City,TN
2019,75,3192,3254,Brooklyn,NY
2019,75,3195,3244,Kennesaw,GA
2019,75,3206,3203,Washington,DC
2019,75,3207,3437,Washington,DC
2019,75,3209,3407,Atlanta,GA
2019,75,3211,3360,San Diego,CA
2019,75,3212,3411,Houston,TX
2019,75,3216,3262,Lowell,MA
2019,75,3217,3171,Cambridge,MA
2019,75,3221,3131,Worcester,MA
2019,75,3235,3328,Ames,IA
2019,75,3237,3227,Indianapolis,IN
2019,75,3239,3312,Newark,NJ
2019,75,3243,3403,Lubbock,TX
2019,75,3251,3316,Lynchburg,VA
2019,75,3256,3150,Ruston,LA
2019,75,3263,3392,Stony Brook,NY
2019,75,3267,3198,Miami,FL
2019,75,3270,3368,Lake Charles,LA
2019,75,3271,3197,Tallahassee,FL
2019,75,3272,3187,Memphis,TN
2019,75,3273,3422,Greensboro,NC
2019,75,3275,3123,Oxford,OH
2019,75,3282,3213,Kansas City,MO
2019,75,3285,3225,Missoula,MT
2019,75,3287,3404,Morehead,KY
2019,75,3292,3431,El Paso,TX
2019,75,3294,3226,Greeley,CO
2019,75,3299,3288,Greensboro,NC
2019,75,3300,3164,Durham,NC
2019,75,3307,3461,Laramie,WY
2019,75,3308,3430,Las Cruces,NM
2019,75,3311,3146,Conway,AR
2019,75,3313,3366,Savannah,GA
2019,75,3325,3185,Athens,OH
2019,75,3329,3242,Lawrence,KS
2019,75,3330,3379,Hattiesburg,MS
2019,75,3334,3362,San Francisco,CA
2019,75,3337,3258,Malibu,CA
2019,75,3340,3319,Portland,OR
2019,75,3341,3238,Prairie View,TX
2019,75,3347,3255,Farmville,VA
2019,75,3349,3317,Houston,TX
2019,75,3352,3136,Smithfield,RI
2019,75,3354,3224,Orangeburg,SC
2019,75,3357,3383,Brooklyn Heights,NY
2019,75,3358,3223,Houston,TX
2019,75,3359,3441,Cullowhee,NC
2019,75,3364,3253,Santa Barbara,CA
2019,75,3369,3184,Richmond,KY
2019,75,3372,3230,San Antonio,TX
2019,75,3373,3284,West Long Branch,NJ
2019,75,3375,3204,Statesboro,GA
2019,75,3378,3408,Tampa,FL
2019,75,3380,3115,Baton Rouge,LA
2019,75,3388,3365,Santa Clara,CA
2019,75,3394,3309,Corpus Christi,TX
2019,75,3399,3240,Jacksonville,AL
2019,75,3400,3395,Austin,TX
2019,75,3402,3117,Jonesboro,AR
2019,75,3405,3132,Bowling Green,OH
2019,75,3410,3370,Edinburg,TX
2019,75,3412,3427,San Antonio,TX
2019,75,3413,3414,Davis,CA
2019,75,3416,3374,Orlando,FL
2019,75,3418,3419,Lafayette,LA
2019,75,3421,3219,Asheville,NC
2019,75,3424,3363,San Jose,CA
2019,75,3429,3161,Fort Collins,CO
2019,75,3436,3127,Vestal,NY
2019,75,3442,3236,Macomb,IL
2019,75,3443,3194,Boca Raton,FL
2019,75,3447,3291,Staten Island,NY
2019,75,3457,3205,Boiling Springs,NC
2019,75,3466,3391,Florence,AL
2019,76,3113,3333,Corvallis,OR
2019,76,3124,3452,Waco,TX
2019,76,3133,3356,Peoria,IL
2019,76,3139,3166,Omaha,NE
2019,76,3143,3449,Berkeley,CA
2019,76,3155,3338,Pittsburgh,PA
2019,76,3173,3200,Dayton,OH
2019,76,3176,3331,Denver,CO
2019,76,3180,3220,Hempstead,NY
2019,76,3199,3181,Tallahassee,FL
2019,76,3210,3393,Atlanta,GA
2019,76,3222,3455,Wichita,KS
2019,76,3234,3228,Champaign,IL
2019,76,3241,3158,Charleston,SC
2019,76,3257,3448,Winston-Salem,NC
2019,76,3259,3248,Baltimore,MD
2019,76,3260,3232,Chicago,IL
2019,76,3261,3104,Tuscaloosa,AL
2019,76,3266,3385,Milwaukee,WI
2019,76,3268,3336,College Park,MD
2019,76,3269,3172,Davidson,NC
2019,76,3274,3314,Coral Gables,FL
2019,76,3276,3326,Ann Arbor,MI
2019,76,3279,3196,Oxford,MS
2019,76,3283,3229,Normal,IL
2019,76,3295,3315,Fargo,ND
2019,76,3296,3103,DeKalb,IL
2019,76,3301,3439,Raleigh,NC
2019,76,3304,3278,Lincoln,NE
2019,76,3310,3193,Niagara Falls,NY
2019,76,3318,3174,Boston,MA
2019,76,3321,3458,Evanston,IL
2019,76,3323,3130,Notre Dame,IN
2019,76,3332,3112,Eugene,OR
2019,76,3344,3462,Providence,RI
2019,76,3345,3231,West Lafayette,IN
2019,76,3346,3145,Buffalo,NY
2019,76,3351,3264,Riverdale,NY
2019,76,3353,3277,Piscataway,NJ
2019,76,3371,3177,Chicago,IL
2019,76,3377,3303,Omaha,NE
2019,76,3386,3247,Philadelphia,PA
2019,76,3387,3382,St. Bonaventure,NY
2019,76,3390,3450,Stanford,CA
2019,76,3401,3208,Athens,GA
2019,76,3423,3406,Wilmington,NC
2019,76,3425,3417,Los Angeles,CA
2019,76,3433,3348,Richmond,VA
2019,76,3434,3191,Valparaiso,IN
2019,76,3453,3324,Rochester,MI
2019,76,3454,3178,Detroit,MI
2019,76,3456,3189,Williamsburg,VA
2019,76,3460,3156,Cleveland,OH
2019,77,3115,3108,Lorman,MS
2019,77,3116,3397,Knoxville,TN
2019,77,3136,3384,Smithfield,RI
2019,77,3197,3175,Tallahassee,FL
2019,77,3212,3341,Prairie View,TX
2019,77,3265,3233,Poughkeepsie,NY
2019,77,3271,3126,Daytona Beach,FL
2019,77,3288,3300,Durham,NC
2019,77,3291,3192,Hackensack,NJ
2019,77,3299,3164,Greensboro,NC
2019,77,3313,3354,Orangeburg,SC
2019,77,3352,3148,New Britain,CT
2019,77,3357,3447,Fairfield,CT
2019,77,3376,3281,Columbia,SC
2019,77,3380,3290,Baton Rouge,LA
2019,77,3383,3254,Brooklyn,NY
2019,77,3411,3238,Houston,TX
2019,77,3464,3297,Youngstown,OH
2019,78,3195,3252,Fort Myers,FL
2019,78,3205,3367,Boiling Springs,NC
2019,78,3214,3457,Rock Hill,SC
2019,78,3219,3144,High Point,NC
2019,78,3239,3316,Jacksonville,FL
2019,78,3347,3342,Radford,VA
2019,78,3391,3312,DeLand,FL
2019,78,3395,3328,Fort Worth,TX
2019,78,3421,3255,Asheville,NC
2019,78,3466,3244,Florence,AL
2019,79,3107,3392,Stony Brook,NY
2019,79,3110,3131,Boston,MA
2019,79,3123,3245,Muncie,IN
2019,79,3124,3235,Waco,TX
2019,79,3127,3262,Lowell,MA
2019,79,3129,3102,Boise,ID
2019,79,3137,3259,Baltimore,MD
2019,79,3138,3103,Buffalo,NY
2019,79,3146,3309,New Orleans,LA
2019,79,3153,3222,Cincinnati,OH
2019,79,3163,3374,Storrs,CT
2019,79,3182,3247,Philadelphia,PA
2019,79,3185,3132,Ypsilanti,MI
2019,79,3201,3361,San Diego,CA
2019,79,3203,3433,Washington,DC
2019,79,3216,3306,Durham,NH
2019,79,3221,3119,Worcester,MA
2019,79,3234,3353,Iowa City,IA
2019,79,3243,3329,Manhattan,KS
2019,79,3248,3298,Easton,PA
2019,79,3249,3230,San Antonio,TX
2019,79,3250,3159,Bethlehem,PA
2019,79,3272,3378,Tampa,FL
2019,79,3274,3393,Syracuse,NY
2019,79,3305,3161,Fort Collins,CO
2019,79,3307,3424,Albuquerque,NM
2019,79,3311,3394,Thibodaux,LA
2019,79,3325,3296,DeKalb,IL
2019,79,3335,3396,Philadelphia,PA
